NAME,DISTURBANCE_ID,TM,TYPE,LAT,LON,CENTRAL_PRES,MN_RADIUS_GF_WIND,MAX_WIND_SPD,COMMENT
unnamed,AU195657_12U,1/21/1957 1:00,T,-16.9,114,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_12U,1/22/1957 1:00,T,-18.3,110,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 1:00,T,-9,99,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 4:00,T,-9.1,98.7,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 7:00,T,-9.2,98.4,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 10:00,T,-9.3,98.1,997,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 16:00,T,-9.4,97.5,997,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 19:00,T,-9.5,97.2,996,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/26/1957 22:00,T,-9.6,96.9,996,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 1:00,T,-9.7,96.6,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 4:00,T,-9.9,95.9,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 7:00,T,-10.2,95.2,993,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 10:00,T,-10.4,94.8,993,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 16:00,T,-10.7,94.4,992,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 19:00,T,-10.9,94,991,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/27/1957 22:00,T,-11.1,93.8,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 1:00,T,-11.3,93.6,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 4:00,T,-11.6,93.4,989,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 7:00,T,-12,93.2,988,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 10:00,T,-12.4,93,988,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 16:00,T,-12.6,92.8,987,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 19:00,T,-12.7,92.7,986,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/28/1957 22:00,T,-12.9,92.6,986,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/29/1957 1:00,T,-13,92.5,985,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/29/1957 7:00,T,-13.5,92.3,983,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/29/1957 10:00,T,-13.7,92.3,982,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/29/1957 16:00,T,-14.2,92.2,982,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/29/1957 22:00,T,-14.7,92.1,981,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 1:00,T,-15,92,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 4:00,T,-15.3,92.1,979,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 7:00,T,-15.6,92.3,978,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 10:00,T,-16,92.5,978,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 16:00,T,-16.4,92.6,977,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/30/1957 22:00,T,-16.6,93,976,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 1:00,T,-16.7,93.2,975,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 4:00,T,-16.8,93.4,970,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 7:00,T,-17,93.6,965,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 10:00,T,-17.2,93.8,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 16:00,T,-17.4,94,955,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,1/31/1957 22:00,T,-17.8,94.3,946,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 1:00,T,-18,94.5,943,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 4:00,T,-18.2,95,944,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 7:00,T,-18.5,95.5,945,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 16:00,T,-19.2,96.6,947,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 19:00,T,-19.5,97,948,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/1/1957 22:00,T,-19.7,97.5,949,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/2/1957 1:00,T,-20,98,950,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/2/1957 7:00,T,-20.2,99.6,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/2/1957 16:00,T,-20.5,100.8,970,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/2/1957 19:00,T,-20.6,101.4,974,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/2/1957 22:00,T,-20.7,101.7,977,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/3/1957 1:00,T,-20.8,102,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/3/1957 4:00,T,-20.8,102.5,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/3/1957 7:00,T,-20.8,103,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/3/1957 16:00,T,-20.9,104.5,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/4/1957 1:00,T,-21,106,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/4/1957 7:00,T,-20,104.5,983,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/4/1957 16:00,T,-18.8,103.2,987,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/4/1957 19:00,T,-18.5,102,988,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/4/1957 22:00,T,-18.1,101.3,989,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 1:00,T,-17.7,100.7,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 4:00,T,-17.5,100.7,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 7:00,T,-17.3,100.7,991,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 10:00,T,-17.2,100.6,992,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 16:00,T,-16.9,100.6,993,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/5/1957 22:00,T,-16.6,100.5,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 1:00,T,-16.5,100.5,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 4:00,T,-16.4,100.6,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 7:00,T,-16.3,100.7,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 10:00,T,-16.2,100.8,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 16:00,T,-15.9,101,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 19:00,T,-15.7,101.1,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/6/1957 22:00,T,-15.6,101.2,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 1:00,T,-15.4,101.3,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 4:00,T,-15.3,101.5,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 7:00,T,-15.2,101.7,993,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 10:00,T,-15.2,101.9,992,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 16:00,T,-15.1,102.4,992,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 19:00,T,-15.1,102.6,991,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/7/1957 22:00,T,-15,102.8,991,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/8/1957 1:00,T,-15,103,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/8/1957 4:00,T,-14.9,103.2,992,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/8/1957 10:00,T,-14.7,103.6,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/8/1957 16:00,T,-14.6,103.8,996,,,Imported from CYCARD; June 2009
unnamed,AU195657_13U,2/9/1957 1:00,T,-14.4,104.4,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,1/31/1957 23:00,T,-12.2,140.2,1005,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/1/1957 5:00,T,-12.6,140.9,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/1/1957 20:00,T,-14.1,143.8,1001,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/1/1957 23:00,T,-14.4,144.4,1001,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/2/1957 8:00,T,-15.1,145.3,1001,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/2/1957 23:00,T,-15.4,146.9,1001,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/3/1957 23:00,T,-15.8,148.6,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/4/1957 23:00,T,-16,149.4,999,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/5/1957 11:00,T,-16.2,149.7,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/5/1957 17:00,T,-16.2,149.9,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/5/1957 20:00,T,-16.3,150.3,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/5/1957 23:00,T,-17,151.4,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/6/1957 5:00,T,-17.2,152,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/6/1957 23:00,T,-18.2,151.6,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/7/1957 11:00,T,-17.4,151,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/7/1957 20:00,T,-16.8,150.6,958,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/7/1957 23:00,T,-16.5,150.3,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/8/1957 2:00,T,-16.2,150.1,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/8/1957 5:00,T,-16,150.1,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/8/1957 23:00,T,-15.1,150.3,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/9/1957 5:00,T,-14.8,150.4,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/9/1957 23:00,T,-15.8,150.8,953,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/10/1957 11:00,T,-16,151.5,955,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/10/1957 23:00,T,-16.8,152.5,,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/11/1957 11:00,T,-17.1,153.2,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/11/1957 23:00,T,-17.4,153.9,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/12/1957 23:00,T,-16.8,155.2,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/13/1957 23:00,T,-17.4,157,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/14/1957 23:00,T,-18.5,159.2,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/15/1957 5:00,T,-18.9,160,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/15/1957 11:00,T,-20.3,160.6,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/15/1957 23:00,T,-21.7,160.4,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/16/1957 11:00,T,-23.5,160,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/16/1957 23:00,T,-25.8,159.5,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/17/1957 11:00,T,-28.5,159.3,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/17/1957 23:00,T,-31.2,157,972,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/18/1957 5:00,T,-32,156,976,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/18/1957 11:00,T,-32.2,155.3,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/18/1957 23:00,T,-32,153,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/19/1957 2:00,T,-32,152.6,,,,Imported from CYCARD; June 2009
unnamed,AU195657_14U,2/19/1957 5:00,T,-32,152,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/11/1957 1:00,T,-14.3,122.3,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/12/1957 1:00,T,-14.9,123.3,990,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/12/1957 19:00,T,-15.3,123,986,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/13/1957 1:00,T,-15.7,122.8,970,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/13/1957 12:00,T,-16.1,122.5,970,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/13/1957 17:00,T,-16.3,122.7,965,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/13/1957 21:00,T,-16.4,123,965,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/14/1957 1:00,T,-16.8,123,965,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/14/1957 5:30,T,-17.6,122.4,,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/14/1957 6:30,T,-17.8,122.2,962,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/15/1957 1:00,T,-18.7,121.1,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/15/1957 15:00,T,-19.8,120.1,960,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/16/1957 1:00,T,-20.7,119.5,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/17/1957 1:00,T,-25,116.3,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/17/1957 10:00,T,-28,118.8,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/17/1957 16:00,T,-30,120.5,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_15U,2/17/1957 22:00,T,-32,121.3,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/1/1957 23:00,T,-11,134,1004,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/2/1957 23:00,T,-11.5,133.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/3/1957 23:00,T,-12.2,133.2,1005,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/4/1957 23:00,T,-13,129,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/5/1957 5:00,T,-13,129.5,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/5/1957 11:00,T,-12.5,128.5,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/5/1957 17:00,T,-13.5,130,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/5/1957 23:00,T,-14,129.5,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/6/1957 5:00,T,-14,129,993,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/6/1957 11:00,T,-14.5,129.5,995,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/6/1957 17:00,T,-14.5,130.8,996,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/6/1957 23:00,T,-14.7,131.1,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/7/1957 5:00,T,-15,131.5,997,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/7/1957 11:00,T,-16.5,132.5,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/7/1957 17:00,T,-17,132.5,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/7/1957 23:00,T,-18,132,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/8/1957 14:00,T,-18.1,133.5,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/8/1957 23:30,T,-18.6,134.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/9/1957 23:30,T,-18,138,1003,,,Imported from CYCARD; June 2009
unnamed,AU195657_17U,3/10/1957 23:00,T,-17.7,140.8,1006,,,Imported from CYCARD; June 2009
unnamed,AU195657_19U,3/25/1957 1:00,T,-17,110.2,985,,,Imported from CYCARD; June 2009
unnamed,AU195657_19U,3/25/1957 16:00,T,-16.9,108.8,982,,,Imported from CYCARD; June 2009
unnamed,AU195657_19U,3/26/1957 1:00,T,-16.7,108,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_19U,3/27/1957 1:00,T,-16.5,106,980,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/7/1957 5:00,T,-10,135,1006,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/7/1957 17:00,T,-10.5,135.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/7/1957 23:00,T,-10,134.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/8/1957 11:00,T,-10.3,136.4,994,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/8/1957 17:00,T,-11,137,998,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/8/1957 23:00,T,-11.4,138.6,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/9/1957 5:00,T,-10,139.5,1000,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/9/1957 11:00,T,-10,140,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/9/1957 17:00,T,-11.8,141,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/10/1957 5:00,T,-10.2,140.2,1002,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/10/1957 23:00,T,-10.2,141,1006,,,Imported from CYCARD; June 2009
unnamed,AU195657_20U,4/11/1957 23:00,T,-9.5,141.5,1007,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 1:00,L,-16.3,119.4,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 4:00,L,-16.5,119.2,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 7:00,L,-16.7,119,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 10:00,L,-16.9,118.8,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 16:00,L,-17.1,118.6,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 19:00,L,-17.3,118.4,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/16/1957 22:00,L,-17.5,118.2,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 1:00,L,-17.7,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 4:00,L,-17.8,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 7:00,L,-17.9,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 10:00,L,-18,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 16:00,L,-18.1,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 19:00,L,-18.2,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/17/1957 22:00,L,-18.3,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 1:00,L,-18.4,118,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 4:00,L,-18.6,117.9,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 7:00,L,-18.7,117.8,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 10:00,L,-18.8,117.8,1006,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 16:00,L,-19,117.6,1006,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 19:00,L,-19.1,117.5,1006,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/18/1957 22:00,L,-19.2,117.4,1006,,,Imported from CYCARD; June 2009
unnamed,AU195758_02U,12/19/1957 1:00,L,-19.3,117.3,1006,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/11/1958 5:00,L,-11,137,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/12/1958 5:00,L,-13,137.4,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/12/1958 17:00,L,-15,137,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/12/1958 23:00,L,-13.6,135.2,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/13/1958 5:00,L,-13,136,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/13/1958 17:00,L,-13,132.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/14/1958 5:00,L,-14,132.4,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/14/1958 17:00,L,-14,132.2,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/15/1958 5:00,L,-14,129,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/15/1958 17:00,L,-17,124,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/16/1958 5:00,L,-15,122,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_04U,1/16/1958 17:00,L,-16,121,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/16/1958 1:00,T,-14.2,121.5,1002,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/17/1958 1:00,T,-15.2,120.2,1000,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/18/1958 1:00,T,-15.8,118.6,995,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/19/1958 1:00,T,-16.1,117.1,995,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/20/1958 1:00,T,-17.8,116.3,990,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/20/1958 16:00,T,-20,116.1,990,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/20/1958 21:00,T,-20.8,116.3,990,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/21/1958 1:00,T,-21.9,116.8,995,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/21/1958 16:00,T,-24.5,119.5,998,,,Imported from CYCARD; June 2009
unnamed,AU195758_06U,1/22/1958 1:00,T,-25.5,121.6,1002,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 1:00,T,-8.3,101,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 4:00,T,-8.4,100.9,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 7:00,T,-8.5,100.8,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 10:00,T,-8.6,100.7,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 16:00,T,-8.8,100.4,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 19:00,T,-8.9,100.3,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/8/1958 22:00,T,-9,100.1,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/9/1958 1:00,T,-9.1,100,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/9/1958 7:00,T,-9.4,99.8,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/9/1958 10:00,T,-9.5,99.7,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/9/1958 16:00,T,-9.7,99.4,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/9/1958 22:00,T,-9.9,99.1,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 1:00,T,-10,99,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 4:00,T,-10.1,98.5,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 7:00,T,-10.3,97.9,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 10:00,T,-10.4,97.3,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 16:00,T,-10.7,96.1,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/10/1958 22:00,T,-11.1,95,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 1:00,T,-11.3,94.5,1005,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 4:00,T,-11.5,94.3,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 7:00,T,-11.7,94.1,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 10:00,T,-11.9,93.9,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 16:00,T,-12.4,93.6,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 19:00,T,-12.7,93.5,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/11/1958 22:00,T,-13,93.4,1004,,,Imported from CYCARD; June 2009
unnamed,AU195758_07U,2/12/1958 1:00,T,-13.3,93.2,1003,,,Imported from CYCARD; June 2009
